48|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D1|1|1B HMT1BD1B1941|2023103102|31/10/2023|11:01|31/10/2023|19:45|PSG|21|EB66|02|||||||||||||PSG-21|722E-B-PK|31/10/2023|19:45|01/11/2023|02:26||8|90208-T0001-00|WASHER CONICAL SPRING|D469||200|400|2|||31/10/2023|11:01|31/10/2023|02:41|31/10/2023|02:41||30/10/2023|07:30|3110|||
49|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D1|1|1B HMT1BD1B1941|2023103102|31/10/2023|11:01|31/10/2023|19:45|PSG|21|EB66|02|||||||||||||PSG-21|722E-B-PK|31/10/2023|19:45|01/11/2023|02:26||9|90520-T0033-00|RING SHAFT SNAP|D474||1000|1000|1|||31/10/2023|11:01|31/10/2023|02:41|31/10/2023|02:41||30/10/2023|07:30|3110|||
50|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D8|1|1B HMT1BD8C0184|2023103102|30/10/2023|22:50|31/10/2023|01:30|PSX|02|EB01|07|||||||||||||PSX-02|722E-B-BL|31/10/2023|01:30|31/10/2023|08:08||1|41110-0KA90-00|CARRIER ASSY DIFFERENTIAL|I352||24|24|1|||30/10/2023|22:50|30/10/2023|06:58|30/10/2023|06:58||28/10/2023|07:30|3110|||
51|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D8|1|1B HMT1BD8C0184|2023103102|30/10/2023|22:50|31/10/2023|01:30|PSX|02|EB01|07|||||||||||||PSX-02|722E-B-BL|31/10/2023|01:30|31/10/2023|08:08||2|42150-0K620-00|AXLE ASSY RR|J564||5|5|1|||30/10/2023|22:50|30/10/2023|06:58|30/10/2023|06:58||28/10/2023|07:30|3110|||
52|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|DZ|1|1B HMT1BDZA0128|2023103102|30/10/2023|23:20|31/10/2023|07:30|PSG|13|EB66|01|||||||||||||PSG-13|722E-B-PK|31/10/2023|07:30|31/10/2023|19:30||1|42139-0K020-00|DEFLECTOR  RR AXLE HOUSING OIL|C235||20|20|1|||30/10/2023|23:20|30/10/2023|15:00|30/10/2023|15:00||30/10/2023|07:30|3110|||
53|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|DZ|1|1B HMT1BDZA0128|2023103102|30/10/2023|23:20|31/10/2023|07:30|PSG|13|EB66|01|||||||||||||PSG-13|722E-B-PK|31/10/2023|07:30|31/10/2023|19:30||2|42139-KK010-00|DEFLECTOR  RR AXLE HOUSING OIL|I486||6|354|59|||30/10/2023|23:20|30/10/2023|15:00|30/10/2023|15:00||30/10/2023|07:30|3110|||
54|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D8|1|1B HMT1BD8C0185|2023103103|31/10/2023|01:00|31/10/2023|02:40|PSX|03|EB01|08|||||||||||||PSX-03|722E-B-BL|31/10/2023|02:40|31/10/2023|08:46||1|42140-0KR30-00|AXLE ASSY RR|J563||5|5|1|||31/10/2023|01:00|30/10/2023|09:08|30/10/2023|09:08||30/10/2023|07:30|3110|||
55|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D8|1|1B HMT1BD8C0186|2023103104|31/10/2023|01:00|31/10/2023|02:40|PSX|04|EB01|08|||||||||||||PSX-04|722E-B-BL|31/10/2023|02:40|31/10/2023|09:25||1|41110-0KA90-00|CARRIER ASSY DIFFERENTIAL|I352||24|24|1|||31/10/2023|01:00|30/10/2023|09:08|30/10/2023|09:08||30/10/2023|07:30|3110|||
56|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D8|1|1B HMT1BD8C0186|2023103104|31/10/2023|01:00|31/10/2023|02:40|PSX|04|EB01|08|||||||||||||PSX-04|722E-B-BL|31/10/2023|02:40|31/10/2023|09:25||2|41110-0KB00-00|CARRIER ASSY DIFFERENTIAL|I353||24|24|1|||31/10/2023|01:00|30/10/2023|09:08|30/10/2023|09:08||30/10/2023|07:30|3110|||
57|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D9|1|1B HMT1BD9A2589|2023103104|31/10/2023|20:08|31/10/2023|21:55|PSX|21|EB01|06|||||||||||||PSX-21|722E-B-BL|31/10/2023|21:55|01/11/2023|01:46||1|41110-0KA90-00|CARRIER ASSY  DIFFERENTIAL|I352||20|20|1|||31/10/2023|20:08|31/10/2023|02:08|31/10/2023|02:08||30/10/2023|07:30|3110|||
